customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
customer_id_55,57,technician,married,professional.course,unknown,yes,no,telephone,may,mon,2.25,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_17022,49,technician,divorced,high.school,no,no,no,telephone,jul,thu,6.55,3,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_302,61,retired,married,professional.course,unknown,no,no,telephone,may,mon,1.783333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_22195,34,technician,single,university.degree,no,yes,no,cellular,aug,thu,9.8,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_14178,42,services,married,basic.6y,no,no,no,cellular,jul,mon,4.116666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_13568,27,admin.,single,high.school,no,no,no,cellular,jul,thu,1.116666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_29721,36,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,2.383333333,1,999,1,failure,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_4432,49,services,married,high.school,unknown,no,no,telephone,may,tue,4.683333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_19262,54,technician,married,professional.course,unknown,no,no,cellular,aug,wed,3.65,1,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_10478,39,admin.,married,high.school,no,no,no,telephone,jun,tue,10.63333333,16,999,0,nonexistent,1.43,47.2325,-29.26,5.963,5228.1,0
customer_id_5240,45,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,fri,8.933333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_22574,58,retired,married,unknown,no,no,no,cellular,aug,fri,3.883333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_10488,40,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,5.483333333,13,999,0,nonexistent,1.43,47.2325,-29.26,5.963,5228.1,0
customer_id_23321,50,admin.,married,university.degree,no,no,no,cellular,aug,wed,1.516666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_23624,35,technician,single,university.degree,no,yes,no,cellular,aug,thu,0.15,14,999,0,nonexistent,1.43,46.722,-25.27,5.964,5228.1,0
customer_id_16282,40,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,8.216666667,5,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_26329,36,technician,married,university.degree,no,unknown,unknown,cellular,nov,thu,0.8,4,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,0
customer_id_27693,28,student,single,basic.9y,no,yes,no,telephone,mar,mon,2.816666667,4,999,0,nonexistent,-1.77,46.4215,-35,2.813,5099.1,0
customer_id_18777,44,admin.,married,university.degree,no,no,no,cellular,jul,thu,19.03333333,5,999,0,nonexistent,1.43,46.959,-29.89,5.97,5228.1,1
customer_id_16907,42,entrepreneur,divorced,unknown,no,no,yes,cellular,jul,thu,4.55,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_39144,68,retired,married,professional.course,no,no,no,cellular,mar,tue,2.95,1,999,1,failure,-1.77,46.6845,-24.36,1.657,5008.7,1
customer_id_39749,45,technician,married,professional.course,no,no,no,cellular,may,thu,7.666666667,1,999,1,failure,-1.77,46.938,-28,1.701,5008.7,1
customer_id_13716,48,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,thu,4.5,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_23061,36,technician,single,professional.course,no,yes,no,cellular,aug,tue,3.683333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_36668,26,student,single,high.school,no,yes,no,telephone,jun,fri,1.816666667,1,999,0,nonexistent,-2.87,46.4815,-28.56,2.27,5076.2,0
customer_id_37545,72,retired,married,professional.course,no,no,no,cellular,aug,fri,3.083333333,3,999,1,failure,-2.87,46.1005,-21.98,1.871,5076.2,0
customer_id_21969,38,technician,married,professional.course,no,yes,no,cellular,aug,wed,1.5,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_21508,37,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,6.633333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_23954,37,technician,married,high.school,no,no,no,cellular,aug,fri,2.216666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_11314,50,blue-collar,married,high.school,unknown,yes,no,telephone,jun,thu,3.9,1,999,0,nonexistent,1.43,47.2325,-29.26,5.963,5228.1,0
customer_id_28732,72,retired,married,unknown,no,yes,no,cellular,apr,thu,5.766666667,2,999,0,nonexistent,-1.77,46.5375,-32.97,2.412,5099.1,1
customer_id_10161,38,self-employed,divorced,university.degree,no,yes,no,telephone,jun,thu,2.166666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_4188,39,blue-collar,single,university.degree,no,yes,no,telephone,may,mon,8.2,9,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_33434,35,technician,single,university.degree,no,yes,no,cellular,may,tue,2.75,1,999,1,failure,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_36034,30,technician,single,university.degree,no,yes,no,cellular,may,tue,5.433333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.268,5099.1,1
customer_id_18271,46,admin.,divorced,high.school,no,yes,yes,cellular,jul,wed,1.166666667,6,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_24071,50,admin.,married,high.school,no,yes,no,telephone,nov,tue,3.616666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.702,5195.8,0
customer_id_22415,35,admin.,married,university.degree,no,no,no,cellular,aug,fri,1.116666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_11637,36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,0.366666667,5,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_6090,31,admin.,single,basic.9y,unknown,no,no,telephone,may,tue,1.033333333,4,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_6238,42,retired,married,professional.course,no,no,no,telephone,may,tue,2.333333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_15183,34,management,divorced,university.degree,unknown,yes,no,cellular,jul,thu,8.15,2,999,0,nonexistent,1.43,46.959,-29.89,5.96,5228.1,0
customer_id_40118,34,services,married,basic.6y,no,yes,yes,telephone,jul,tue,0.583333333,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.837,4991.6,0
customer_id_24214,50,blue-collar,divorced,professional.course,no,no,no,cellular,nov,mon,9.4,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,1
customer_id_17144,37,management,married,university.degree,no,no,no,cellular,jul,fri,1.7,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_6254,52,services,married,professional.course,unknown,no,yes,telephone,may,tue,1.85,3,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_12015,53,management,married,university.degree,unknown,no,yes,telephone,jun,thu,1.55,1,999,0,nonexistent,1.43,47.2325,-29.26,5.957,5228.1,0
customer_id_36586,47,admin.,single,university.degree,no,yes,no,cellular,jun,thu,3.45,1,999,0,nonexistent,-2.87,46.4815,-28.56,2.262,5076.2,1
customer_id_39037,50,technician,married,professional.course,no,yes,yes,cellular,dec,mon,2.033333333,3,999,0,nonexistent,-2.97,46.3565,-23.1,1.717,5023.5,0
customer_id_4300,43,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,2.566666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_5569,49,admin.,divorced,university.degree,no,yes,no,telephone,may,mon,3.466666667,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_14388,33,technician,single,university.degree,no,yes,no,cellular,jul,mon,3.783333333,4,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_7941,57,admin.,married,high.school,no,no,yes,telephone,jun,mon,4.166666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.867,5228.1,0
customer_id_27169,55,unemployed,married,basic.4y,no,yes,no,cellular,nov,fri,1.333333333,10,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_36932,40,admin.,single,university.degree,no,no,no,cellular,jun,tue,1.716666667,1,999,0,nonexistent,-2.87,46.4815,-28.56,2.101,5076.2,0
customer_id_19963,33,technician,married,university.degree,no,no,no,cellular,aug,fri,0.866666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_21833,35,admin.,single,university.degree,no,no,no,cellular,aug,wed,1.616666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_19856,31,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,2.716666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_39811,40,blue-collar,married,basic.6y,no,no,yes,cellular,jun,fri,2.466666667,2,3,2,success,-1.67,47.0275,-27.86,1.709,4991.6,0
customer_id_37660,34,services,married,high.school,no,no,no,cellular,aug,tue,6.05,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.861,5076.2,0
customer_id_4854,33,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,2.566666667,4,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_4637,34,management,single,university.degree,no,no,no,telephone,may,wed,0.983333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_31703,40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,4.316666667,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.329,5099.1,0
customer_id_28920,30,student,married,university.degree,unknown,no,no,cellular,apr,fri,3.733333333,1,999,1,failure,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_17715,48,admin.,single,university.degree,no,yes,yes,cellular,jul,tue,2.433333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_10209,34,self-employed,divorced,university.degree,no,no,no,telephone,jun,mon,9.316666667,3,999,0,nonexistent,1.43,47.2325,-29.26,5.962,5228.1,0
customer_id_23386,40,technician,single,high.school,no,no,no,cellular,aug,wed,1.233333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_25934,55,entrepreneur,married,unknown,no,yes,no,cellular,nov,wed,0.35,10,999,0,nonexistent,-0.07,46.6,-29.4,5.122,5195.8,0
customer_id_6941,55,entrepreneur,divorced,unknown,no,no,no,telephone,may,thu,3.066666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_8017,56,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,2.616666667,3,999,0,nonexistent,1.43,47.2325,-29.26,5.867,5228.1,0
customer_id_6949,41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,3.433333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_39649,50,unemployed,married,professional.course,no,no,no,telephone,may,wed,6,1,6,1,success,-1.77,46.938,-28,1.684,5008.7,1
customer_id_13051,35,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,tue,0.283333333,11,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_15781,45,admin.,married,high.school,no,no,yes,cellular,jul,mon,1.85,1,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_26698,32,blue-collar,single,high.school,no,yes,no,cellular,nov,thu,4.883333333,1,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,0
customer_id_37441,30,student,single,high.school,no,yes,no,cellular,aug,wed,3.133333333,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.881,5076.2,0
customer_id_12173,40,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jul,tue,1.833333333,2,999,0,nonexistent,1.43,46.959,-29.89,5.957,5228.1,0
customer_id_39764,32,admin.,single,university.degree,no,unknown,unknown,cellular,may,fri,7.766666667,3,999,0,nonexistent,-1.77,46.938,-28,1.701,5008.7,1
customer_id_1252,42,admin.,divorced,professional.course,no,yes,no,telephone,may,thu,5.65,2,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_15254,34,management,single,university.degree,no,no,no,cellular,jul,thu,10.9,1,999,0,nonexistent,1.43,46.959,-29.89,5.96,5228.1,0
customer_id_19758,35,admin.,married,university.degree,no,no,no,cellular,aug,fri,0.966666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_19198,46,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,6.266666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_22928,49,technician,married,high.school,unknown,yes,yes,cellular,aug,mon,1.483333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_37626,20,student,single,basic.6y,no,yes,no,cellular,aug,mon,10.46666667,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.863,5076.2,0
customer_id_24285,48,unemployed,married,university.degree,no,no,no,cellular,nov,mon,1.5,2,999,1,failure,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_8427,37,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,8.283333333,2,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_37131,53,management,married,university.degree,no,yes,no,cellular,aug,tue,2.3,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.886,5076.2,0
customer_id_32049,45,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,21.61666667,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.329,5099.1,0
customer_id_28538,34,unemployed,single,university.degree,no,yes,no,telephone,apr,wed,2.75,2,999,1,failure,-1.77,46.5375,-32.97,2.417,5099.1,1
customer_id_14489,32,entrepreneur,single,high.school,no,no,yes,cellular,jul,tue,4.916666667,4,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_7239,27,services,single,unknown,no,yes,yes,telephone,may,thu,2.916666667,3,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_36187,37,admin.,single,high.school,no,no,no,cellular,may,wed,3.933333333,3,999,0,nonexistent,-1.77,46.4465,-32.34,2.272,5099.1,0
customer_id_26657,55,management,married,university.degree,no,yes,no,cellular,nov,thu,14.8,2,999,1,failure,-0.07,46.6,-29.4,5.078,5195.8,1
customer_id_37744,41,student,single,unknown,no,yes,no,telephone,aug,fri,1.733333333,2,999,0,nonexistent,-2.87,46.1005,-21.98,1.851,5076.2,0
customer_id_4544,46,admin.,married,basic.4y,unknown,yes,yes,telephone,may,tue,2.316666667,5,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_21949,39,technician,married,high.school,no,yes,no,cellular,aug,wed,9.983333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_17100,30,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,13.38333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_34816,36,services,single,high.school,no,no,yes,telephone,may,thu,0.5,6,999,0,nonexistent,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_38765,69,retired,married,basic.4y,no,yes,no,cellular,nov,thu,0.65,3,999,0,nonexistent,-3.37,46.3245,-21.07,1.716,5017.5,0
customer_id_13456,38,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,6.2,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_32201,35,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,fri,13.88333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.315,5099.1,1
customer_id_4809,59,management,married,basic.9y,unknown,yes,no,telephone,may,wed,0.983333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_10916,31,management,married,university.degree,no,no,no,telephone,jun,wed,16.21666667,1,999,0,nonexistent,1.43,47.2325,-29.26,5.964,5228.1,1
customer_id_3636,46,technician,single,university.degree,no,yes,no,telephone,may,fri,0.4,1,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_23524,33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1.6,5,999,0,nonexistent,1.43,46.722,-25.27,5.964,5228.1,0
customer_id_23574,49,admin.,married,high.school,no,yes,yes,cellular,aug,thu,0.983333333,6,999,0,nonexistent,1.43,46.722,-25.27,5.964,5228.1,0
customer_id_15106,26,admin.,single,high.school,unknown,yes,no,telephone,jul,thu,0.25,1,999,0,nonexistent,1.43,46.959,-29.89,5.96,5228.1,0
customer_id_38757,39,admin.,single,high.school,no,no,yes,cellular,nov,wed,4.133333333,1,999,0,nonexistent,-3.37,46.3245,-21.07,1.717,5017.5,0
customer_id_9860,40,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,2.75,2,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_41123,38,blue-collar,single,basic.6y,no,no,no,cellular,nov,tue,25.93333333,4,999,0,nonexistent,-1.07,47.3835,-35.56,2.048,4963.6,1
customer_id_18384,42,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,3.616666667,3,999,0,nonexistent,1.43,46.959,-29.89,5.97,5228.1,0
customer_id_12763,35,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,tue,3.1,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_29189,47,services,single,unknown,no,no,no,cellular,apr,fri,5.016666667,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_404,38,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,0.716666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_384,61,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,5.3,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_8702,38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,4.066666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_40034,27,admin.,married,high.school,no,yes,no,telephone,jul,mon,0.483333333,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.795,4991.6,0
customer_id_10344,43,technician,married,professional.course,no,no,no,telephone,jun,mon,3.916666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.962,5228.1,0
customer_id_18017,49,services,divorced,basic.4y,unknown,no,no,cellular,jul,wed,1.116666667,6,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_20384,40,technician,married,high.school,no,no,no,cellular,aug,tue,2.3,1,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_21168,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1.016666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_6938,43,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,0.616666667,3,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_6970,44,admin.,divorced,high.school,no,yes,no,telephone,may,thu,1.983333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_20309,32,management,married,university.degree,no,yes,no,cellular,aug,mon,4.616666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_4158,40,admin.,divorced,high.school,no,no,no,telephone,may,mon,2.666666667,2,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_23833,56,management,married,university.degree,unknown,yes,no,cellular,aug,fri,5.65,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_8415,42,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,1.95,4,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_34961,41,technician,divorced,university.degree,no,no,no,cellular,may,fri,0.916666667,4,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,0
customer_id_27712,28,admin.,married,university.degree,no,yes,no,cellular,mar,mon,1.266666667,2,999,0,nonexistent,-1.77,46.4215,-35,2.813,5099.1,0
customer_id_1015,46,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,10.11666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_37892,38,admin.,married,university.degree,no,yes,yes,cellular,sep,tue,0.466666667,2,999,0,nonexistent,-3.37,46.1895,-20.86,1.821,5017.5,0
customer_id_29548,42,services,married,high.school,no,yes,no,cellular,apr,mon,1.2,1,999,1,failure,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_23793,42,self-employed,married,university.degree,no,no,no,cellular,aug,fri,2.4,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_19255,43,technician,married,high.school,no,yes,no,cellular,aug,wed,2.65,1,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_9,27,services,single,high.school,no,yes,no,telephone,may,mon,0.833333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_10136,37,services,married,basic.9y,no,no,yes,telephone,jun,thu,1.633333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_4804,54,technician,married,high.school,unknown,no,no,telephone,may,wed,1.133333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_5713,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2.583333333,6,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_34349,31,technician,single,basic.9y,no,no,no,cellular,may,thu,0.333333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_27532,34,management,single,university.degree,no,yes,yes,cellular,nov,fri,2.733333333,3,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_17308,30,admin.,single,high.school,no,no,yes,cellular,jul,fri,1.05,12,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_31471,39,self-employed,divorced,university.degree,no,no,no,cellular,may,wed,2.383333333,3,999,1,failure,-1.77,46.4465,-32.34,2.336,5099.1,0
customer_id_35547,54,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,1.833333333,1,999,1,failure,-1.77,46.4465,-32.34,2.246,5099.1,0
customer_id_13216,38,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,2.666666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_38088,72,admin.,married,basic.4y,no,no,no,cellular,sep,tue,1.85,1,3,1,success,-3.37,46.1895,-20.86,1.772,5017.5,0
customer_id_40080,74,retired,married,basic.4y,no,yes,no,cellular,jul,fri,1.983333333,9,999,1,failure,-1.67,47.1075,-28.21,1.824,4991.6,0
customer_id_38810,82,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,3.1,2,3,1,success,-3.37,46.3245,-21.07,1.716,5017.5,1
customer_id_20159,31,technician,married,university.degree,no,yes,no,cellular,aug,mon,4.033333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_4835,38,unemployed,single,basic.4y,unknown,yes,no,telephone,may,wed,3.766666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_37732,66,retired,married,unknown,no,yes,yes,cellular,aug,fri,1.483333333,1,999,1,failure,-2.87,46.1005,-21.98,1.851,5076.2,0
customer_id_27355,39,technician,single,professional.course,no,yes,no,cellular,nov,fri,5.783333333,1,999,1,failure,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_33307,30,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,5.616666667,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_31921,35,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,9.666666667,3,999,0,nonexistent,-1.77,46.4465,-32.34,2.329,5099.1,0
customer_id_40251,67,management,married,university.degree,no,yes,no,cellular,jul,mon,3.05,1,999,2,failure,-1.67,47.1075,-28.21,1.891,4991.6,1
customer_id_19129,55,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,1.766666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.97,5228.1,0
customer_id_36487,60,blue-collar,married,basic.4y,no,yes,no,cellular,jun,wed,1.833333333,1,999,0,nonexistent,-2.87,46.4815,-28.56,2.262,5076.2,1
customer_id_9337,42,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,1.416666667,3,999,0,nonexistent,1.43,47.2325,-29.26,5.969,5228.1,0
customer_id_29703,36,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,2.516666667,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_667,33,admin.,single,university.degree,no,no,no,telephone,may,tue,3.15,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_23959,53,admin.,divorced,university.degree,unknown,no,no,telephone,aug,fri,1.433333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_24933,51,management,married,university.degree,no,yes,no,cellular,nov,tue,0.616666667,1,999,1,failure,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_21447,33,technician,married,professional.course,no,no,no,cellular,aug,tue,4.966666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_11023,27,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,2.016666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.964,5228.1,0
customer_id_10975,34,student,single,university.degree,no,yes,no,telephone,jun,wed,3.483333333,12,999,0,nonexistent,1.43,47.2325,-29.26,5.964,5228.1,0
customer_id_34121,30,technician,single,professional.course,no,yes,no,cellular,may,wed,9.366666667,2,6,1,success,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_13323,46,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,wed,1.716666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_7114,41,services,married,high.school,no,no,no,telephone,may,thu,5.983333333,3,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_24504,41,unemployed,married,professional.course,no,yes,no,cellular,nov,mon,3.116666667,1,999,1,failure,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_19087,46,admin.,married,basic.4y,unknown,yes,no,cellular,aug,tue,3.7,1,999,0,nonexistent,1.43,46.722,-25.27,5.97,5228.1,0
customer_id_3330,34,admin.,married,university.degree,no,no,no,telephone,may,thu,1.65,2,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_38413,46,admin.,married,university.degree,no,no,no,cellular,oct,wed,20.1,1,999,0,nonexistent,-3.37,46.2155,-18.83,1.737,5017.5,0
customer_id_17640,45,services,married,high.school,no,yes,yes,telephone,jul,mon,1.966666667,8,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_6190,54,housemaid,married,basic.4y,no,no,no,telephone,may,tue,8.55,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_13843,44,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,8.4,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_30354,46,technician,single,professional.course,no,no,no,cellular,apr,thu,1.933333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.367,5099.1,0
